EDGE_ID,SOURCE_ID,TARGET_ID,REL_TYPE,PROPERTIES_VARIANT,INGESTED_AT
edge-931,site:05,dev:olt-xg19,CONTAINS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353464
edge-932,dev:olt-xg19,sw:axos-R26.1.0,RUNS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353511
edge-933,dev:olt-xg19,port:olt-xg19:x1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353556
edge-934,dev:olt-xg19,port:olt-xg19:x1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353599
edge-935,dev:olt-xg19,port:olt-xg19:p1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353703
edge-936,dev:olt-xg19,port:olt-xg19:p1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353750
edge-937,dev:olt-xg19,port:olt-xg19:p1/2,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353793
edge-938,dev:olt-xg19,port:olt-xg19:p1/3,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353838
edge-939,port:olt-xg19:x1/0,link:olt-xg19:x1/0--acx-18:xe-0/0/3,TERMINATES,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353883
edge-940,port:acx-18:xe-0/0/3,link:olt-xg19:x1/0--acx-18:xe-0/0/3,TERMINATES,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353928
edge-941,port:olt-xg19:p1/0,pon:olt-xg19-0,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.353990
edge-942,pon:olt-xg19-0,spl:olt-xg19-0,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.354042
edge-943,port:olt-xg19:p1/1,pon:olt-xg19-1,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354083
edge-944,pon:olt-xg19-1,spl:olt-xg19-1,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.354127
edge-945,port:olt-xg19:p1/2,pon:olt-xg19-2,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354172
edge-946,pon:olt-xg19-2,spl:olt-xg19-2,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.354216
edge-947,port:olt-xg19:p1/3,pon:olt-xg19-3,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354328
edge-948,pon:olt-xg19-3,spl:olt-xg19-3,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.354478
edge-949,site:08,dev:olt-xg20,CONTAINS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354574
edge-950,dev:olt-xg20,sw:axos-R26.1.0,RUNS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354734
edge-951,dev:olt-xg20,port:olt-xg20:x1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354855
edge-952,dev:olt-xg20,port:olt-xg20:x1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354920
edge-953,dev:olt-xg20,port:olt-xg20:p1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.354998
edge-954,dev:olt-xg20,port:olt-xg20:p1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355158
edge-955,dev:olt-xg20,port:olt-xg20:p1/2,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355467
edge-956,dev:olt-xg20,port:olt-xg20:p1/3,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355584
edge-957,port:olt-xg20:x1/0,link:olt-xg20:x1/0--acx-21:xe-0/0/0,TERMINATES,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355654
edge-958,port:acx-21:xe-0/0/0,link:olt-xg20:x1/0--acx-21:xe-0/0/0,TERMINATES,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355713
edge-959,port:olt-xg20:p1/0,pon:olt-xg20-0,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.355768
edge-960,pon:olt-xg20-0,spl:olt-xg20-0,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.355979
edge-961,port:olt-xg20:p1/1,pon:olt-xg20-1,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356151
edge-962,pon:olt-xg20-1,spl:olt-xg20-1,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.356282
edge-963,port:olt-xg20:p1/2,pon:olt-xg20-2,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356357
edge-964,pon:olt-xg20-2,spl:olt-xg20-2,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.356401
edge-965,port:olt-xg20:p1/3,pon:olt-xg20-3,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356461
edge-966,pon:olt-xg20-3,spl:olt-xg20-3,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.356529
edge-967,site:03,dev:olt-xg21,CONTAINS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356644
edge-968,dev:olt-xg21,sw:axos-R26.1.0,RUNS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356725
edge-969,dev:olt-xg21,port:olt-xg21:x1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356783
edge-970,dev:olt-xg21,port:olt-xg21:x1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356838
edge-971,dev:olt-xg21,port:olt-xg21:p1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356895
edge-972,dev:olt-xg21,port:olt-xg21:p1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.356948
edge-973,dev:olt-xg21,port:olt-xg21:p1/2,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357001
edge-974,dev:olt-xg21,port:olt-xg21:p1/3,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357206
edge-975,port:olt-xg21:x1/0,link:olt-xg21:x1/0--acx-24:xe-0/0/1,TERMINATES,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357280
edge-976,port:acx-24:xe-0/0/1,link:olt-xg21:x1/0--acx-24:xe-0/0/1,TERMINATES,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357342
edge-977,port:olt-xg21:p1/0,pon:olt-xg21-0,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357403
edge-978,pon:olt-xg21-0,spl:olt-xg21-0,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.357460
edge-979,port:olt-xg21:p1/1,pon:olt-xg21-1,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357515
edge-980,pon:olt-xg21-1,spl:olt-xg21-1,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.357581
edge-981,port:olt-xg21:p1/2,pon:olt-xg21-2,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357632
edge-982,pon:olt-xg21-2,spl:olt-xg21-2,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.357738
edge-983,port:olt-xg21:p1/3,pon:olt-xg21-3,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357794
edge-984,pon:olt-xg21-3,spl:olt-xg21-3,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.357840
edge-985,site:06,dev:olt-xg22,CONTAINS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357886
edge-986,dev:olt-xg22,sw:axos-R26.1.0,RUNS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357933
edge-987,dev:olt-xg22,port:olt-xg22:x1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.357984
edge-988,dev:olt-xg22,port:olt-xg22:x1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358027
edge-989,dev:olt-xg22,port:olt-xg22:p1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358071
edge-990,dev:olt-xg22,port:olt-xg22:p1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358115
edge-991,dev:olt-xg22,port:olt-xg22:p1/2,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358160
edge-992,dev:olt-xg22,port:olt-xg22:p1/3,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358204
edge-993,port:olt-xg22:x1/0,link:olt-xg22:x1/0--acx-27:xe-0/0/2,TERMINATES,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358251
edge-994,port:acx-27:xe-0/0/2,link:olt-xg22:x1/0--acx-27:xe-0/0/2,TERMINATES,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358297
edge-995,port:olt-xg22:p1/0,pon:olt-xg22-0,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358343
edge-996,pon:olt-xg22-0,spl:olt-xg22-0,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.358387
edge-997,port:olt-xg22:p1/1,pon:olt-xg22-1,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358432
edge-998,pon:olt-xg22-1,spl:olt-xg22-1,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.358475
edge-999,port:olt-xg22:p1/2,pon:olt-xg22-2,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358521
edge-1000,pon:olt-xg22-2,spl:olt-xg22-2,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.358566
edge-1001,port:olt-xg22:p1/3,pon:olt-xg22-3,SERVES,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358611
edge-1002,pon:olt-xg22-3,spl:olt-xg22-3,FEEDS,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}",2026-09-02T13:16:37.358711
edge-1003,site:09,dev:olt-xg23,CONTAINS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358777
edge-1004,dev:olt-xg23,sw:axos-R26.1.0,RUNS,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358824
edge-1005,dev:olt-xg23,port:olt-xg23:x1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358877
edge-1006,dev:olt-xg23,port:olt-xg23:x1/1,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358920
edge-1007,dev:olt-xg23,port:olt-xg23:p1/0,HAS_PORT,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.358970
